domain|cc|testID
www.monitor.co.ug|UG|dffbe0ab-8094-4d63-9b46-47a83b8485ed
www.chimpreports.com|UG|79d8803c-e94b-4e48-ad12-a2bdfc2909b1
www.ugandanews.net|UG|96671459-8557-49d8-8a0c-1a6e177b82ac
www.chimpreports.com|UG|FAILED
www.kawowo.com|UG|a7cca5d7-2f3d-49c3-85b8-bea254d49b6e
nbs.ug|UG|87e4dee7-e74b-478b-9299-0b33397168ab
www.chimpreports.com|UG|56db5024-58ef-480d-a0db-20e8924ebc6f
nbs.ug|UG|a68365b5-4e2c-4dde-89ec-79db1e368e27
www.chimpreports.com|UG|de8faf94-3b22-4830-85c3-2148e2b48061
newslexpoint.com|UG|f6e7b16c-91bc-4836-9801-31d1e48603b1
theinvestigatornews.com|UG|c07f2687-ae4d-407e-ac05-1d108e82e80f
www.monitor.co.ug|UG|cb5a6f69-6698-46fb-93bf-1d323eca0e3f
newslexpoint.com|UG|c4b2c4da-9cfb-4f8f-b50a-f20d1c374d93
newslexpoint.com|UG|5871b9f5-a388-4ee9-b9e6-be942fb55cd0
www.chimpreports.com|UG|4216f973-6035-437c-b883-cf3d080fbced
reunion.la1ere.fr|RE|1b48155b-804b-454a-a2fd-3b4f1d534820
reunion.la1ere.fr|RE|dd3b9839-4e4c-4e1d-a741-520bfbb2564f
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
slpublicopinion.wordpress.com|SL|bf5eb405-6b25-4306-b44a-7b18ec6787f4
slpublicopinion.wordpress.com|SL|8299f29a-0338-4985-8ff3-f60438357417
slpublicopinion.wordpress.com|SL|d2987828-77f4-424e-baea-355002aed9ae
slpublicopinion.wordpress.com|SL|9dbb1603-473c-4c9d-b71a-ecb9a487618c
