domain|cc|testID
www.zambianobserver.com|ZM|878c31bd-250e-4cd8-987a-08df770abcc8
www.lusakatimes.com|ZM|21229c3d-4157-425e-9e41-f81e4f07a36a
www.zambiawatchdog.com|ZM|dcc823d6-9fbb-43c4-b05a-29f083789a84
malawi24.com|MW|FAILED
www.nyasatimes.com|MW|74458493-2ab8-42ca-a7f3-4b64ac1c37b0
www.nyasatimes.com|MW|09d1fa49-7ef5-4182-9392-85b619a5302c
www.nyasatimes.com|MW|6202166a-a1e2-493c-86bc-6562297ce39c
www.nyasatimes.com|MW|2d722f2a-b931-43bf-86d9-54a7f397dd26
malawi24.com|MW|9ed6fdb1-c0ff-43de-a5ae-bcba6658726e
www.nyasatimes.com|MW|e079fe35-7cc6-43d2-b0e1-b25a00865c41
malawi24.com|MW|d89359ea-85fd-4aa2-b28f-8d886c76cd88
www.nyasatimes.com|MW|e7f41771-6fa2-4e19-8348-0a229d73a5f2
malawi24.com|MW|a2e89187-3abf-4d87-9764-27f70bbbd3eb
malawi24.com|MW|FAILED
www.nyasatimes.com|MW|aaa17170-9c29-4073-b083-3a8c5ce9f39a
www.nyasatimes.com|MW|031b510c-5218-4170-a880-7086be4ec520
malawi24.com|MW|FAILED
malawi24.com|MW|9fcdb584-e414-4054-a7c7-71a8cf0a0aab
www.maliweb.net|ML|f5bf2034-9e33-4c0b-b650-1cc2d514b1c4
maliactu.net|ML|b4b9466d-8b46-468d-9ca0-6188c453d2d8
www.maliweb.net|ML|06d972e3-354e-455b-9c68-324164f129b6
www.maliweb.net|ML|885fb0fd-30d3-4f6c-9c7a-1757ee96f2ec
maliactu.net|ML|4c6d5587-bd63-42d1-8f64-f0cfe0cb04bd
maliactu.net|ML|bf1dc086-893c-4767-8292-8663202e87bc
www.maliweb.net|ML|84aabf63-0bc9-4492-83bb-9af0a6fcb7de
www.maliweb.net|ML|d044c98b-6114-4f6c-8b98-b0cbec5d1dea
www.maliweb.net|ML|075878ea-69cb-4e65-a754-fa2f79815182
maliactu.net|ML|3a83a75f-d190-425b-b58d-64431360a2a6
www.maliweb.net|ML|af0dac98-b726-4947-b5c7-43891a5ec6ef
www.maliweb.net|ML|f95b88f5-62b8-42c9-997c-ee5502da5ccb
maliactu.net|ML|34c2ac55-a308-4006-a86f-5f0fa8b9a515
maliactu.net|ML|68d7d8c7-c343-4da9-a449-d349d2693ca4
maliactu.net|ML|159e267f-073a-4b9c-a93e-db5fba409baf
mayotte.la1ere.fr|YT|5581b8f9-5b86-4b38-8824-c90134030350
mayotte.la1ere.fr|YT|8cc68650-7813-44f9-9ca1-0d9d76416504
mayotte.la1ere.fr|YT|47db20e3-aab4-4e2e-aa90-b807fc8b8852
mayotte.la1ere.fr|YT|081d8015-139a-4099-abe4-55b39a187eb5
mayotte.la1ere.fr|YT|ed1b72af-236c-4b16-8ac3-98f629442f95
mayotte.la1ere.fr|YT|4be2424c-ef1c-4de1-96b3-53884196ee75
mayotte.la1ere.fr|YT|56bdf8aa-09b1-49d7-9384-2feaa9e698a6
www.monitor.co.ug|UG|94b46621-e19d-403d-80c2-65a66dc65fa6
www.chimpreports.com|UG|35e39f97-3045-4009-a080-f770c870220c
www.ugandanews.net|UG|b3c070d8-72d1-4243-a1d8-a77afed1cb96
www.chimpreports.com|UG|FAILED
www.kawowo.com|UG|c305315e-ce7f-41db-89f1-e7fb11511552
nbs.ug|UG|cdfcb562-dcdd-47ee-b9e6-5b34410faae5
www.chimpreports.com|UG|baa0153e-9a6c-48c1-ab06-21dad2639325
nbs.ug|UG|61ac8153-d867-4409-8125-b4847b3f5ff0
www.chimpreports.com|UG|a1f060b6-315c-49a6-8572-ed3089cd81db
newslexpoint.com|UG|c6d42bad-a132-441d-a4fb-5ac951e6b309
theinvestigatornews.com|UG|5b8ed361-f5ae-497b-b59a-a8b9a686e800
www.monitor.co.ug|UG|2a4dfb60-8a36-4fbf-b44e-997f7b53ec76
newslexpoint.com|UG|276e4c6c-03b7-4f79-9536-658e77dd5f97
newslexpoint.com|UG|f232579a-9a42-4bd0-ba5c-a4e258e38a36
www.chimpreports.com|UG|16d9bc6f-9bbc-4bc2-9e6a-e32ac69b0643
reunion.la1ere.fr|RE|44cc82c1-39e1-4d85-a807-dbe17972329a
reunion.la1ere.fr|RE|5c25f4ed-ab50-4184-95d1-1a0ff711437c
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
