domain;cc;ProbeInfo;TestDateTime;StatusCode;StatusText;DNSLookupTime;Destination;HTTPStatus;InitialConnection;NumberOfRequests;PageLoadTime;SSLNegotiationTime;TTFB;TotalDownloadedBytes
randburgsun.co.za;ZA;{'ASN': 37179, 'CityName': 'Pretoria', 'ConnectionType': 'Wireless80211', 'CountryCode': 'ZA', 'DNSResolver': '41.189.78.0', 'GeolocationAccuracy': 10000, 'IPAddress': '41.189.78.208', 'Latitude': -25.7069, 'Longitude': 28.2294, 'Network': 'ENSYNC-Dedicated-Internet', 'NetworkID': 63487, 'Platform': 'PC', 'ProbeID': 'c901bc89-cfe5-4e2b-a391-8946b07e9bf9', 'Version': '1.0.44.0'};2018-07-09;200;OK;183;https://randburgsun.co.za/218145/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/;200;145;304;14067;122;2081;4389977
randburgsun.co.za;ZA;{'ASN': 11845, 'CityName': 'Johannesburg', 'ConnectionType': 'Wireless80211', 'CountryCode': 'ZA', 'DNSResolver': '197.245.188.0', 'GeolocationAccuracy': 5000, 'IPAddress': '197.245.188.138', 'Latitude': -26.2309, 'Longitude': 28.0583, 'Network': 'Vox-Telecom', 'NetworkID': 6842, 'Platform': 'PC', 'ProbeID': '094ad0ea-e802-4779-8e99-7e1ff838f66e', 'Version': '1.0.44.0'};2018-07-09;200;OK;188;https://randburgsun.co.za/218145/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/;200;97;311;13657;89;2897;4433550
randburgsun.co.za;ZA;{'ASN': 37105, 'CityName': 'Johannesburg', 'ConnectionType': 'Wireless80211', 'CountryCode': 'ZA', 'DNSResolver': '41.73.58.66', 'GeolocationAccuracy': 25000, 'IPAddress': '197.184.64.197', 'Latitude': -26.2309, 'Longitude': 28.0583, 'Network': 'rain', 'NetworkID': 96730, 'Platform': 'PC', 'ProbeID': '6f8b6b5e-cf6b-4a1d-b05c-f8e0b8dbce4d', 'Version': '1.0.45.0'};2018-07-09;200;OK;56;https://randburgsun.co.za/218145/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/;200;2300;310;18176;125;5280;4620236
randburgsun.co.za;ZA;{'ASN': 37457, 'CityName': 'Kimberley', 'ConnectionType': 'Ethernet', 'CountryCode': 'ZA', 'DNSResolver': '196.43.54.229', 'GeolocationAccuracy': 25000, 'IPAddress': '105.227.27.217', 'Latitude': -28.7333, 'Longitude': 24.7667, 'Network': 'Telkom_Internet_Broadband_105_226', 'NetworkID': 61152, 'Platform': 'PC', 'ProbeID': '3e6056f0-b5f7-4a09-91c0-4f3e2bf52776', 'Version': '1.0.45.0'};2018-07-09;200;OK;84;https://randburgsun.co.za/218145/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/;200;188;315;17387;141;2975;4498971
randburgsun.co.za;ZA;{'ASN': 10474, 'CityName': 'Cape Town', 'ConnectionType': 'Ethernet', 'CountryCode': 'ZA', 'DNSResolver': '196.28.182.22', 'GeolocationAccuracy': 1000, 'IPAddress': '197.86.211.172', 'Latitude': -33.9258, 'Longitude': 18.4232, 'Network': 'MWEB-CON-197-86-192-0', 'NetworkID': 60024, 'Platform': 'PC', 'ProbeID': '6cfec4d3-94f3-4c3b-b9f9-75639cb1055f', 'Version': '1.0.44.0'};2018-07-09;200;OK;34;https://randburgsun.co.za/218145/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/;200;118;312;16207;84;3184;4761808
randburgsun.co.za;ZA;{'ASN': 36874, 'CityName': 'Durban', 'ConnectionType': 'Ethernet', 'CountryCode': 'ZA', 'DNSResolver': '105.233.14.132', 'GeolocationAccuracy': 25000, 'IPAddress': '41.177.146.75', 'Latitude': -29.8579, 'Longitude': 31.0292, 'Network': 'Cybersmart-ADSL-Shaped', 'NetworkID': 62897, 'Platform': 'PC', 'ProbeID': '676d63ab-9288-4465-bfe2-1982cd6b7409', 'Version': '1.0.44.0'};2018-07-09;200;OK;94;https://randburgsun.co.za/218145/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/;200;202;317;32548;156;2738;4691000
randburgsun.co.za;ZA;{'ASN': 37457, 'CityName': 'Johannesburg', 'ConnectionType': 'Wireless80211', 'CountryCode': 'ZA', 'DNSResolver': '196.43.50.229', 'GeolocationAccuracy': 20000, 'IPAddress': '105.227.36.52', 'Latitude': -26.2309, 'Longitude': 28.0583, 'Network': 'Telkom_Internet_Broadband_105_226', 'NetworkID': 61152, 'Platform': 'PC', 'ProbeID': '88c2342f-7beb-4265-9c1f-52e7a95a0d76', 'Version': '1.0.44.0'};2018-07-09;200;OK;0;https://randburgsun.co.za/218145/petrolpricehike-call-complete-shutdown-across-south-africa-circulates-social-media/;200;697;317;37792;655;3406;4596120
germistoncitynews.co.za;ZA;{'ASN': 37457, 'CityName': 'Pretoria', 'ConnectionType': 'Ethernet', 'CountryCode': 'ZA', 'DNSResolver': '196.43.45.230', 'GeolocationAccuracy': 10000, 'IPAddress': '41.147.219.149', 'Latitude': -25.7356, 'Longitude': 28.1876, 'Network': 'Telkom Internet', 'NetworkID': 422, 'Platform': 'PC', 'ProbeID': 'a209efd4-7d25-4da5-b0ae-c206188c91ff', 'Version': '1.0.44.0'};2018-07-09;200;OK;83;https://germistoncitynews.co.za/181509/mandatory-recycling-to-be-enforced-in-july/;200;199;272;7335;158;1703;4377203
germistoncitynews.co.za;ZA;{'ASN': 11845, 'CityName': 'Johannesburg', 'ConnectionType': 'Wireless80211', 'CountryCode': 'ZA', 'DNSResolver': '197.245.188.0', 'GeolocationAccuracy': 5000, 'IPAddress': '197.245.188.138', 'Latitude': -26.2309, 'Longitude': 28.0583, 'Network': 'Vox-Telecom', 'NetworkID': 6842, 'Platform': 'PC', 'ProbeID': '094ad0ea-e802-4779-8e99-7e1ff838f66e', 'Version': '1.0.44.0'};2018-07-09;200;OK;180;https://germistoncitynews.co.za/181509/mandatory-recycling-to-be-enforced-in-july/;200;74;266;11221;68;565;4239503
germistoncitynews.co.za;ZA;{'ASN': 37105, 'CityName': 'Johannesburg', 'ConnectionType': 'Wireless80211', 'CountryCode': 'ZA', 'DNSResolver': '41.73.58.66', 'GeolocationAccuracy': 25000, 'IPAddress': '197.184.64.197', 'Latitude': -26.2309, 'Longitude': 28.0583, 'Network': 'rain', 'NetworkID': 96730, 'Platform': 'PC', 'ProbeID': '6f8b6b5e-cf6b-4a1d-b05c-f8e0b8dbce4d', 'Version': '1.0.45.0'};2018-07-09;200;OK;45;https://germistoncitynews.co.za/181509/mandatory-recycling-to-be-enforced-in-july/;200;775;276;12155;202;2754;4182678
