domain|cc|testID
www.nyasatimes.com|MW|05a78613-8b79-4af9-92fc-beb3711d462b
malawi24.com|MW|3aa94bb5-a98f-4bf1-ae19-61194bfec45b
www.nyasatimes.com|MW|9b41a0b9-1e85-443a-af75-17564f2d51b0
malawi24.com|MW|e3b05699-782b-4f0b-a045-01bce5d4b533
www.nyasatimes.com|MW|9348415f-e0ab-45a6-9420-665337fd5c08
malawi24.com|MW|fddb5110-e0af-4436-b2a1-299141482fa2
malawi24.com|MW|FAILED
www.nyasatimes.com|MW|66625b94-25a3-4863-979b-19a04660debb
www.nyasatimes.com|MW|ceddec30-e2c4-4c4d-8e0a-fbad4d235cd9
malawi24.com|MW|FAILED
malawi24.com|MW|5d74ca85-b95d-4127-9cb7-1ce412e3e670
www.maliweb.net|ML|2579fb23-4796-440a-9503-aa8671524d72
maliactu.net|ML|8ce1691f-beef-4d4e-83d2-6408a329ca10
www.maliweb.net|ML|fb6311ef-120d-453f-882b-92c21bd058ee
www.maliweb.net|ML|cf323516-e6d7-413c-b928-26d773c01d06
maliactu.net|ML|c242a355-4fc7-489b-b7f5-13e687a276e5
maliactu.net|ML|c033e2bc-db41-4a94-a3c3-3bc77e9cec53
www.maliweb.net|ML|28d0352c-390a-4ed5-a6ad-291c326305e7
www.maliweb.net|ML|687e304d-01d8-4c22-945d-235c800a6d30
www.maliweb.net|ML|e0296aef-dbc0-468e-ae3a-41dac7c3aa98
maliactu.net|ML|08da4285-043f-4577-b94f-1e1aa26afd2a
www.maliweb.net|ML|686f8b04-228d-4c14-ad85-b1ddd37d69b7
www.maliweb.net|ML|1b518ba0-c8bd-423f-ae53-a19db95a5cbf
maliactu.net|ML|5a73570a-dc89-48a7-9f27-9407bd06791d
maliactu.net|ML|4573a962-f41d-49fa-9cab-c58708e64d08
maliactu.net|ML|3ecef157-744f-4348-b193-110212687444
mayotte.la1ere.fr|YT|11e7ae1d-cefd-4531-8b4c-08cdf80182fb
mayotte.la1ere.fr|YT|de489288-a544-49fe-ba70-1d0d6885dea5
mayotte.la1ere.fr|YT|b0b363a4-d0fc-4010-8df8-2324162dceee
mayotte.la1ere.fr|YT|529ad95d-b285-412e-b2e0-004ffe10dfd8
mayotte.la1ere.fr|YT|6d65c59a-04fb-4384-bfac-f67e97e807fa
mayotte.la1ere.fr|YT|c0d78277-c460-4e1f-9f79-d59724dba34e
mayotte.la1ere.fr|YT|1c655c81-32f7-46b2-af89-868a1f4e8030
www.monitor.co.ug|UG|f5a6fe8e-b178-4718-95f8-997a0dbdd46c
www.chimpreports.com|UG|1aacf90f-ad37-47b0-b286-943468d1c60b
www.ugandanews.net|UG|e152aefb-2972-461c-a97e-9bf1b9f04f0a
www.chimpreports.com|UG|FAILED
www.kawowo.com|UG|0f99e59e-eb0c-458d-b8fd-f74813ed617f
nbs.ug|UG|edfac5d4-0b2a-4077-a045-2b7f073c2945
www.chimpreports.com|UG|0b394c5e-c0c0-4ce0-a8ac-01fd72070f32
nbs.ug|UG|d33bda16-ad69-4d09-9511-7bf4ef773a8b
www.chimpreports.com|UG|47c0f10b-c9b5-48cd-9575-4b91d14b579f
newslexpoint.com|UG|6119418d-68c2-4644-8063-71754197a4a9
theinvestigatornews.com|UG|d76c885e-8185-4d9f-a4d4-a8253c4c27e3
www.monitor.co.ug|UG|df1d6d5a-38df-45f1-bd84-5bf4ce07dfab
newslexpoint.com|UG|04302502-c730-4a69-8200-3085b4646024
newslexpoint.com|UG|104d63fd-bc9b-44d0-934c-cdec9f377b06
www.chimpreports.com|UG|a6aea776-4366-421e-aaac-f86085d45b37
reunion.la1ere.fr|RE|fb3ed475-b8be-4579-a48c-643a56a83675
reunion.la1ere.fr|RE|477aef37-1dc4-4dd3-aedd-8e54e7d62584
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
www.temoignages.re|RE|FAILED
slpublicopinion.wordpress.com|SL|cbad2900-350f-44af-aab4-3a07d883fe0b
slpublicopinion.wordpress.com|SL|33626ed4-c166-4a85-912f-534c697cdf93
slpublicopinion.wordpress.com|SL|29d6b1b0-8caf-45a8-ab38-1094feac44f4
slpublicopinion.wordpress.com|SL|17db4df8-8b76-4fe2-998b-7a24452d96c6
southsudantribune.org|SS|8a604d93-0dd3-46a4-b935-3f31ce9cb3f4
southsudantribune.org|SS|589f9a4e-3364-4288-84fc-a866f62f4117
southsudantribune.org|SS|b2cbf86a-4be5-43da-b5fa-4cc327e638b6
southsudantribune.org|SS|98b29ab6-e1b7-4ab7-acf5-f3c283096061
southsudantribune.org|SS|934df04d-b544-4158-9dea-e3d9c89eceb6
www.tsa-algerie.com|DZ|7e6df255-23f2-4363-9688-50e9afb2f418
www.reflexiondz.net|DZ|2e136f68-4bdc-4419-835f-b68d25d2a22a
sport.ennaharonline.com|DZ|FAILED
www.reflexiondz.net|DZ|df42803f-8017-4660-91a9-49d6ab1ef5ee
www.tsa-algerie.com|DZ|a6d9a2e4-4f6f-4390-b8c8-75df2463fba4
www.ennaharonline.com|DZ|2e63457f-caf3-4a28-9370-55a1321a1438
www.reflexiondz.net|DZ|7dea7e2e-68d5-480f-a08c-0e21d193d2b4
www.ennaharonline.com|DZ|304ec555-dbe9-429d-897a-35d5ec8ad28e
sport.ennaharonline.com|DZ|FAILED
www.tsa-algerie.com|DZ|4dfcd857-54d5-4984-8148-312fb016c80f
www.reflexiondz.net|DZ|583ba92c-1002-4620-88fa-a394d44acdb0
www.reflexiondz.net|DZ|dd4dc3ec-5f5f-4053-bfcb-463dfc026874
www.algerie-focus.com|DZ|56c5d061-cbe7-46b4-8798-15e4d2284d46
www.tsa-algerie.com|DZ|918c2635-bd0e-42c8-bd31-3c867b29ea78
sport.ennaharonline.com|DZ|FAILED
theliberiantimes.weebly.com|LR|ed5b26b6-b93c-4dd6-98a1-7b76d60489e5
theliberiantimes.weebly.com|LR|72ec356a-e3c1-4b70-b32c-e5de3b6cd07b
theliberiantimes.weebly.com|LR|c3e97e82-9e58-4456-be6f-40eab7bb2861
theliberiantimes.weebly.com|LR|9b1570d6-f565-4dbb-9561-01afe200f2ea
www.theperspective.org|LR|ed89a4c5-42a8-4e79-ad6e-9e31d97d77c4
www.frontpageafricaonline.com|LR|8006bdbf-bd0f-42ca-99cb-e86676af1e11
www.frontpageafricaonline.com|LR|8da9d243-6e6a-4005-b375-693cfe0d7086
www.theperspective.org|LR|62cccd38-a2e8-418b-8e2b-c11d997b56d1
www.frontpageafricaonline.com|LR|19d0c164-456c-4af6-98ed-f8fad3c66402
www.frontpageafricaonline.com|LR|829a0ae3-81ca-4585-90b2-928e39a012dd
www.frontpageafricaonline.com|LR|35248442-c174-4e6b-a1da-034630651f58
www.frontpageafricaonline.com|LR|d2af9be8-c060-4d30-8f68-415411e832eb
www.frontpageafricaonline.com|LR|35322dfb-2582-4d47-b1bc-670b793d8e76
www.frontpageafricaonline.com|LR|6146c456-9f2c-4992-94cf-dd40d009f612
www.frontpageafricaonline.com|LR|805a6afe-d5bc-4ab4-8a04-9bf820f6d182
www.afrik53.com|CI|2723c0f6-f5e0-4ab4-9685-5a9534b1138d
www.afrik53.com|CI|14f1a774-34ca-4979-92c9-84cd8a29481d
www.afrik53.com|CI|bfcae1e8-d29f-4274-97ff-43d238b0f3b7
www.ladepechedabidjan.info|CI|ce0dd92b-4cf7-4a8a-a354-b46227d22cde
www.atoo.ci|CI|a35b5718-5e1c-43e1-a328-3dd8998dbae7
www.atoo.ci|CI|aa512bf4-1a6e-4194-b8a8-12eecf60124a
www.afrik53.com|CI|7b82b9f5-29fe-40e3-b658-df0ba1d746b1
www.afrik53.com|CI|e622fe30-3055-4f9c-9b89-37e081a6e7bc
www.afrik53.com|CI|9a8e5703-da5b-417c-ba7f-ae57458078ea
www.atoo.ci|CI|2579682b-e16f-4d9d-8ffb-d097458b0ea7
www.afrik53.com|CI|49b58d98-4841-47c4-9a92-610ce824a67b
www.atoo.ci|CI|4d0992af-9cb6-4450-aa19-cb6293948afc
www.atoo.ci|CI|8e6df1ad-e622-47bf-aa2a-61c565442b6c
www.atoo.ci|CI|67c5a1cf-d0c7-443c-8e7e-78340970be35
www.atoo.ci|CI|ca9cc8c0-5b4b-4430-a2b4-78303ef0ad51
www.alwihdainfo.com|TD|f35a84e6-8d5a-414b-bbd8-2bb00ac30274
www.alwihdainfo.com|TD|b9c2bdb9-e7ed-42d9-9b8b-ac04a1dc46f6
xalimasn.com|SN|b761ed8f-d9c8-47e1-93cc-910247f13cf9
www.senenews.com|SN|2ba0a388-f4f7-48d2-a39d-e4c6c875fc47
www.sen360.com|SN|7702d1f6-8159-4dc2-94f5-111f442a677d
xalimasn.com|SN|17d4db8c-61e6-4bca-aad9-4b9f81c739ad
www.sen360.com|SN|2d9c0f14-dd0e-4035-b2f6-b0ebbed96a7e
xalimasn.com|SN|58554cb1-5ee3-449e-8eeb-a51a717e30ec
www.senenews.com|SN|1487805c-6f4a-4c8e-abf3-0acdee7e1593
www.sen360.com|SN|da6d3a6a-c898-4a9c-9d37-f05352b5236c
xalimasn.com|SN|cc08aff6-16d3-4ffa-90d7-df5ab31b5645
www.senenews.com|SN|ce498259-ab11-4883-ac4b-03be5cef60d9
www.sen360.com|SN|df53eba3-23c9-405c-b9db-8fda7365af44
www.sen360.com|SN|c781664d-4b30-4803-b409-6b5300fafa61
xalimasn.com|SN|8bc2a236-9778-4ab5-b861-5dbe40766b8a
www.sen360.com|SN|f1eabe08-8294-4a94-b05c-994b2eadc7da
www.arenebi.com|SN|9fa2613d-b683-485c-8407-dd25dd2b781a
www.cameroononline.org|CM|a419a43e-86b4-4a3e-89bb-2737c59bcb15
www.cameroononline.org|CM|9543b684-e392-4290-88d7-8d860e40d36b
www.cameroononline.org|CM|6282f6a1-2c17-498d-bcc1-3a3921072aff
www.cameroononline.org|CM|13b8b59a-1069-49a8-925e-053c8588cf8b
www.cameroononline.org|CM|5e6b483d-2300-440f-87e0-f6dc6de5a3da
www.cameroononline.org|CM|a2052d38-e126-4789-a58f-0b7b6065407b
www.cameroononline.org|CM|e041e6c5-042f-4a25-b0b0-d430236d41be
www.cameroononline.org|CM|79b0d523-952f-4fd3-8036-a076f9d5558a
www.cameroononline.org|CM|d0cfecfb-dbd8-43d6-8a8d-a81f1d6bfaef
www.cameroononline.org|CM|58e12af3-6312-465e-a3fc-9787f9182e07
www.djibnet.com|DJ|5ded34ed-c874-4deb-bd64-b313e942ec53
www.djibnet.com|DJ|7355c525-782b-4c64-a609-fd57e645c223
www.djibnet.com|DJ|ab90205e-0955-4c7f-b475-fc8c92f1118d
www.djibnet.com|DJ|b2295733-5d32-434d-83de-07981b34540b
www.ethioobserver.net|ET|6be03e15-9646-4dd2-a1f8-1dad0db93aa0
www.nazret.com|ET|8b015eca-4e08-4e2b-901e-46b5fc2dea16
www.newbusinessethiopia.com|ET|f8832372-6d5b-425b-afef-d384b90a7d42
www.newbusinessethiopia.com|ET|7f27639b-5459-404a-b98d-5ad9dfe63ecc
www.nazret.com|ET|c89b01ac-a9dd-4e65-a99f-b9622d1188c3
www.nazret.com|ET|ce7ffbba-8143-417a-b007-a1dd0db860c1
www.ethioobserver.net|ET|0cca55ec-5217-4045-8e14-977919361cb3
www.nazret.com|ET|1c3ca403-24f1-463c-83dc-a541aa510da8
www.newbusinessethiopia.com|ET|6e4f7c6e-6915-4d53-8cce-624a90366d50
www.newbusinessethiopia.com|ET|0fb27cd4-3346-453c-89b5-99d7aa9108e8
www.newbusinessethiopia.com|ET|6c0a3f8a-d5e9-4760-9cf6-c225541ba782
www.newbusinessethiopia.com|ET|f4fcf510-7244-49a1-988a-9088220b4498
www.nazret.com|ET|fbbb3b3f-67ca-4930-8f01-bf4c429c982e
www.nazret.com|ET|e4867963-b668-47f3-b6a3-b238f8e1f45d
www.nazret.com|ET|d2ed357c-79eb-4bf3-8311-65afb6013ae4
www.focusinfos.net|TG|64203099-9fba-472a-b725-d62c96b58b92
www.focusinfos.net|TG|85b20c0f-ccb8-4db9-934d-6d9d971016bc
www.focusinfos.net|TG|dd94fd22-9e60-42c1-ac41-200ee3efe4ba
www.focusinfos.net|TG|4fbb751b-38a8-4f8f-ae3b-6e5830a8dad0
www.focusinfos.net|TG|c237e238-0f78-49ec-b426-b86c3d7d1097
www.focusinfos.net|TG|c031ff6b-fa4d-493c-85c6-fdad2249e1e6
www.focusinfos.net|TG|09a45641-9ad9-4685-bb6e-82453601e20b
www.focusinfos.net|TG|504c900e-e12a-4779-9b91-ba070fb2b4fb
