"domain","cc","geoloc_cc",size_mobile,"price1gb","price_mobile",size_desktop,"price_desktop"
"www.nationalnetworkonline.com","NG","US",44343,"3.7387","0.0002",44343,"0.0002"
"www.news24.com.ng","NG","ZA",63756,"3.7387","0.0002",192294,"0.0007"
"www.news247.com.ng","NG","",22576,"3.7387","0.0001",29169,"0.0001"
"www.newsday.com.ng","NG","NL",91943,"3.7387","0.0003",91814,"0.0003"
"www.newsdirectonline.com","NG","CA",60792,"3.7387","0.0002",60792,"0.0002"
"www.newsexpressngr.com","NG","US",99943,"3.7387","0.0003",99943,"0.0003"
"www.newsjournal.com.ng","NG","US",38421,"3.7387","0.0001",306907,"0.0011"
"www.newsng.com","NG","US",88336,"3.7387","0.0003",95622,"0.0003"
"www.nigerdeltastandard.com","NG","US",5176,"3.7387","0.0000",1137,"0.0000"
"www.nigeria-news-world.com","NG","US",126271,"3.7387","0.0004",195590,"0.0007"
"www.nigeria70.com","NG","US",64831,"3.7387","0.0002",64831,"0.0002"
"www.nigeriancurrent.com","NG","US",90742,"3.7387","0.0003",90742,"0.0003"
"www.nigerianewsday.com","NG","US",143958,"3.7387","0.0005",143958,"0.0005"
"www.nigerianeye.com","NG","US",294698,"3.7387","0.0010",293660,"0.0010"
"www.nigerianmonitor.com","NG","US",80635,"3.7387","0.0003",80635,"0.0003"
"www.nigeriannews.com","NG","US",2345,"3.7387","0.0000",2345,"0.0000"
"www.nigerianobservernews.com","NG","US",217755,"3.7387","0.0008",217587,"0.0008"
"www.nigerianorientnews.com","NG","US",63209,"3.7387","0.0002",70090,"0.0002"
"www.nigeriapolitico.net","NG","US",9014,"3.7387","0.0000",9628,"0.0000"
"www.nigeriasun.com","NG","US",22595,"3.7387","0.0001",22595,"0.0001"
"www.nigeriavillagesquare.com","NG","US",166104,"3.7387","0.0006",167258,"0.0006"
"www.nigeriaworld.com","NG","US",50992,"3.7387","0.0002",50992,"0.0002"
"www.ntalagoschannel10.net","NG","",5351,"3.7387","0.0000",5351,"0.0000"
"www.ntanews24.tv","NG","US",8983,"3.7387","0.0000",9562,"0.0000"
"www.odili.net","NG","US",5255,"3.7387","0.0000",5255,"0.0000"
"www.ogtv.com.ng","NG","US",86655,"3.7387","0.0003",85682,"0.0003"
"www.ogunradio.com","NG","US",55816,"3.7387","0.0002",55816,"0.0002"
"www.ondoevents.com","NG","US",200814,"3.7387","0.0007",217092,"0.0008"
"www.ondonews.com","NG","VG",1149,"3.7387","0.0000",27081,"0.0001"
"www.opinionnigeria.com","NG","US",162571,"3.7387","0.0006",162592,"0.0006"
"www.osundefender.org","NG","US",74121,"3.7387","0.0003",74121,"0.0003"
"www.peoplesdailyng.com","NG","US",77862,"3.7387","0.0003",77862,"0.0003"
"www.persecondnews.com","NG","US",149440,"3.7387","0.0005",150472,"0.0005"
"www.ph-microscope.com","NG","US",92879,"3.7387","0.0003",92589,"0.0003"
"www.pmnewsnigeria.com","NG","US",259286,"3.7387","0.0009",259286,"0.0009"
"www.premiumtimesng.com","NG","NL",333743,"3.7387","0.0012",333743,"0.0012"
"www.promptnewsonline.com","NG","US",92572,"3.7387","0.0003",92572,"0.0003"
"www.punchng.com","NG","US",91421,"3.7387","0.0003",91420,"0.0003"
"www.radiolagosekofm.net","NG","US",25987,"3.7387","0.0001",25987,"0.0001"
"www.radionigeriakaduna.net","NG","US",18327,"3.7387","0.0001",18259,"0.0001"
"www.radionigerialagos.com","NG","US",51625,"3.7387","0.0002",51959,"0.0002"
"www.sensornewsonline.com.ng","NG","GB",171316,"3.7387","0.0006",171164,"0.0006"
"www.sharpedgenews.com","NG","US",130027,"3.7387","0.0005",130027,"0.0005"
"www.theabujainquirer.com","NG","US",80663,"3.7387","0.0003",80663,"0.0003"
"www.thebreakingtimes.com","NG","US",121248,"3.7387","0.0004",121092,"0.0004"
"www.thecable.ng","NG","US",173505,"3.7387","0.0006",173505,"0.0006"
"www.theheartlander.com","NG","US",179027,"3.7387","0.0006",180364,"0.0006"
"www.theheraldnews.info","NG","US",141393,"3.7387","0.0005",141393,"0.0005"
"www.theheraldng.com","NG","US",134568,"3.7387","0.0005",134899,"0.0005"
"www.theinfostrides.com","NG","US",139137,"3.7387","0.0005",139137,"0.0005"
"www.thenewswriterng.com","NG","US",74879,"3.7387","0.0003",74879,"0.0003"
"www.thenigerianvoice.com","NG","US",32790,"3.7387","0.0001",41055,"0.0001"
"www.thetidenewsonline.com","NG","US",46486,"3.7387","0.0002",299988,"0.0010"
"www.thisdaylive.com","NG","US",262376,"3.7387","0.0009",262739,"0.0009"
"www.tribune.com.ng","NG","SG",135478,"3.7387","0.0005",135478,"0.0005"
"www.turenchi.com","NG","US",116274,"3.7387","0.0004",116274,"0.0004"
"www.tvcontinental.tv","NG","US",189877,"3.7387","0.0007",189877,"0.0007"
"www.urhobotimes.com","NG","US",18165,"3.7387","0.0001",18097,"0.0001"
"www.vanguardngr.com","NG","US",120309,"3.7387","0.0004",184525,"0.0006"
"www.view.com.ng","NG","DE",9197,"3.7387","0.0000",9298,"0.0000"
"www.yazonaija.com","NG","US",4933,"3.7387","0.0000",4933,"0.0000"
"www.yohaig.com","NG","US",44531,"3.7387","0.0002",44531,"0.0002"
"www.younewsng.com","NG","US",132431,"3.7387","0.0005",132431,"0.0005"
"ynaija.com","NG","US",154296,"3.7387","0.0005",155983,"0.0005"
"reunion.la1ere.fr","RE","EU",151869,NULL,NULL,151869,NULL
"www.antennereunion.fr","RE","FR",343723,NULL,NULL,343723,NULL
"www.ipreunion.com","RE","FR",101410,NULL,NULL,101410,NULL
"www.temoignages.re","RE","FR",25455,NULL,NULL,35101,NULL
"focus.rw","RW","US",52320,"3.1964","0.0002",52320,"0.0002"
"imvahonshya.co.rw","RW","US",92360,"3.1964","0.0003",92360,"0.0003"
"rwandawire.com","RW","US",37271,"3.1964","0.0001",37271,"0.0001"
"www.newsofrwanda.com","RW","US",60956,"3.1964","0.0002",60956,"0.0002"
"www.newtimes.co.rw","RW","US",49604,"3.1964","0.0001",49604,"0.0001"
"www.rba.co.rw","RW","RW",66344,"3.1964","0.0002",66344,"0.0002"
"www.rnanews.com","RW","DK",25576,"3.1964","0.0001",25576,"0.0001"
"www.therwandan.com","RW","FR",513906,"3.1964","0.0015",513906,"0.0015"
"www.nation.sc","SC","FR",34778,"19.1981","0.0006",34778,"0.0006"
"www.sbc.sc","SC","SC",26557,"19.1981","0.0005",26557,"0.0005"
"www.seychellesnewsagency.com","SC","DE",12771,"19.1981","0.0002",28172,"0.0005"
"www.seychellesweekly.com","SC","US",83453,"19.1981","0.0015",83453,"0.0015"
"assudan.net","SD","US",153109,"5.5690","0.0008",153109,"0.0008"
"news.sudanvisiondaily.com","SD","US",6907,"5.5690","0.0000",6371,"0.0000"
"suna-sd.net","SD","SD",72570,"5.5690","0.0004",72570,"0.0004"
"www.almshaheer.com","SD","DE",67683,"5.5690","0.0004",67683,"0.0004"
"www.alsahafa.info","SD","US",18662,"5.5690","0.0001",18594,"0.0001"
"www.rayaam.net","SD","US",62849,"5.5690","0.0003",69730,"0.0004"
"www.sudanile.com","SD","GB",15447,"5.5690","0.0001",15447,"0.0001"
"www.sudanjem.com","SD","NL",257152,"5.5690","0.0013",257152,"0.0013"
"www.sudantribune.com","SD","FR",36484,"5.5690","0.0002",36484,"0.0002"
"www.sudantribune.net","SD","FR",58394,"5.5690","0.0003",58394,"0.0003"
"sthelenaonline.org","SH","GB",110433,NULL,NULL,110433,NULL
"www.ascension-island.gov.ac","SH","GB",71473,NULL,NULL,71442,NULL
"www.saint.fm","SH","GB",66310,NULL,NULL,66293,NULL
"www.sainthelena.gov.sh","SH","GB",86856,NULL,NULL,86856,NULL
"awoko.org","SL","US",34704,"10.5184","0.0003",34704,"0.0003"
"newctzen.com","SL","GB",62872,"10.5184","0.0006",69751,"0.0007"
"politicosl.com","SL","US",67031,"10.5184","0.0007",67031,"0.0007"
"radiodemocracy.sl","SL","NL",97259,"10.5184","0.0010",97259,"0.0010"
"salonepost.com","SL","US",11652,"10.5184","0.0001",11652,"0.0001"
"slconcordtimes.com","SL","US",53408,"10.5184","0.0005",53408,"0.0005"
"slpublicopinion.wordpress.com","SL","US",54648,"10.5184","0.0005",57425,"0.0006"
"standardtimespress.org","SL","BG",56534,"10.5184","0.0006",56534,"0.0006"
"thenewrisingsun.net","SL","US",28734,"10.5184","0.0003",28734,"0.0003"
"www.apctimes.com","SL","US",66446,"10.5184","0.0007",66446,"0.0007"
"www.cottontreenews.org","SL","CH",18902,"10.5184","0.0002",18902,"0.0002"
"www.critiqueecho.com","SL","DK",151310,"10.5184","0.0015",151241,"0.0015"
"www.expotimesonline.net","SL","CA",47124,"10.5184","0.0005",46731,"0.0005"
"www.ktvsl.com","SL","BG",78729,"10.5184","0.0008",78515,"0.0008"
"www.palmtreereports.com","SL","VG",16368,"10.5184","0.0002",27482,"0.0003"
"www.premiermedia.sl","SL","US",32191,"10.5184","0.0003",32191,"0.0003"
"www.salonereporter.net","SL","US",20134,"10.5184","0.0002",20134,"0.0002"
"www.salonetoday.com","SL","IL",122305,"10.5184","0.0012",122305,"0.0012"
"www.sierraexpressmedia.com","SL","GB",160943,"10.5184","0.0016",162744,"0.0016"
"www.sierraherald.com","SL","GB",104647,"10.5184","0.0010",104647,"0.0010"
"www.sierraleonenews.net","SL","US",24392,"10.5184","0.0002",24392,"0.0002"
"www.sierraleonepress.com","SL","US",39313,"10.5184","0.0004",39313,"0.0004"
"www.sierraleonetimes.com","SL","US",22811,"10.5184","0.0002",22811,"0.0002"
"www.statehouse.gov.sl","SL","US",54605,"10.5184","0.0005",54931,"0.0005"
"www.switsalone.com","SL","US",109578,"10.5184","0.0011",109077,"0.0011"
"www.thenewpeople.com","SL","US",13587,"10.5184","0.0001",13587,"0.0001"
"www.thepatrioticvanguard.com","SL","FR",37955,"10.5184","0.0004",37955,"0.0004"
"www.thesierraleonetelegraph.com","SL","US",385690,"10.5184","0.0038",385690,"0.0038"
"www.thisissierraleone.com","SL","US",286800,"10.5184","0.0028",286660,"0.0028"
"www.voice-of-binkongoh.info","SL","US",163684,"10.5184","0.0016",163684,"0.0016"
"news.google.com","SN","US",593488,"7.1884","0.0040",1116160,"0.0075"
"senego.com","SN","US",125606,"7.1884","0.0008",125976,"0.0008"
"www.actusen.com","SN","FR",245156,"7.1884","0.0016",245859,"0.0016"
"www.aps.sn","SN","FR",96615,"7.1884","0.0006",96615,"0.0006"
"www.arenebi.com","SN","CA",274414,"7.1884","0.0018",274692,"0.0018"
"www.au-senegal.com","SN","FR",92700,"7.1884","0.0006",92700,"0.0006"
"www.dakaractu.com","SN","FR",202147,"7.1884","0.0014",202152,"0.0014"
"www.enqueteplus.com","SN","EU",130951,"7.1884","0.0009",130951,"0.0009"
"www.homeviewsenegal.com","SN","US",245942,"7.1884","0.0016",246817,"0.0017"
"www.igfm.sn","SN","GB",102580,"7.1884","0.0007",102580,"0.0007"
"www.lequotidien.sn","SN","US",236478,"7.1884","0.0016",236273,"0.0016"
"www.leral.net","SN","FR",131442,"7.1884","0.0009",131454,"0.0009"
"www.lesoleil.sn","SN","CH",349936,"7.1884","0.0023",349936,"0.0023"
"www.leuksenegal.com","SN","US",36103,"7.1884","0.0002",460745,"0.0031"
"www.rts.sn","SN","IT",39858,"7.1884","0.0003",41011,"0.0003"
"www.sen24heures.com","SN","FR",77981,"7.1884","0.0005",77981,"0.0005"
"www.sen360.com","SN","FR",202130,"7.1884","0.0014",202079,"0.0014"
"www.senenews.com","SN","DE",164027,"7.1884","0.0011",164027,"0.0011"
"www.senetoile.net","SN","GB",394283,"7.1884","0.0026",394283,"0.0026"
"www.seneweb.com","SN","US",309131,"7.1884","0.0021",244946,"0.0016"
"www.sudonline.sn","SN","US",143170,"7.1884","0.0010",143170,"0.0010"
"www.walf-groupe.com","SN","FR",37428,"7.1884","0.0003",345292,"0.0023"
"xalimasn.com","SN","US",369292,"7.1884","0.0025",369292,"0.0025"
"allsbc.com","SO","US",51644,NULL,NULL,51644,NULL
"diplomat.so","SO","BG",130381,NULL,NULL,130381,NULL
"haatuf.net","SO","US",48614,NULL,NULL,48614,NULL
"puntlandi.com","SO","DK",145782,NULL,NULL,145782,NULL
"puntlandnews24.com","SO","US",103046,NULL,NULL,103046,NULL
"somaliaone.net","SO","BG",112922,NULL,NULL,112922,NULL
"somalilandpress.com","SO","US",67769,NULL,NULL,197751,NULL
"spr.fm","SO","US",10933,NULL,NULL,19160,NULL
"www.africasports.net","SO","BG",109084,NULL,NULL,109084,NULL
"www.afrol.com","SO","NO",65962,NULL,NULL,65962,NULL
"www.allpuntland.com","SO","DK",93940,NULL,NULL,93940,NULL
"www.allsomali.com","SO","US",10518,NULL,NULL,10401,NULL
"www.banadir.com","SO","CA",458412,NULL,NULL,458412,NULL
"www.ceelqaboobe.com","SO","US",147928,NULL,NULL,147928,NULL
"www.garoweonline.com","SO","SG",119188,NULL,NULL,119188,NULL
"www.hiiraan.com","SO","US",83092,NULL,NULL,83092,NULL
"www.puntlandpost.com","SO","US",126183,NULL,NULL,115477,NULL
"www.radiomuqdisho.net","SO","SO",209153,NULL,NULL,209153,NULL
"www.somalilandsun.com","SO","NL",54353,NULL,NULL,317247,NULL
"www.wardheernews.com","SO","US",100983,NULL,NULL,100983,NULL
"almaugif.com","SS","US",218412,"6.5254","0.0013",218412,"0.0013"
"eyeradio.org","SS","SG",41664,"6.5254","0.0003",41664,"0.0003"
"sosanews.com","SS","US",31100,"6.5254","0.0002",31590,"0.0002"
"southsudantoday.net","SS","US",5153,"6.5254","0.0000",1104,"0.0000"
"southsudantribune.org","SS","US",46218,"6.5254","0.0003",46218,"0.0003"
"www.bakhitaradio.org","SS","AU",54595,"6.5254","0.0003",54595,"0.0003"
"www.gurtong.net","SS","GB",193420,"6.5254","0.0012",193264,"0.0012"
"www.newsudanvision.com","SS","CA",33414,"6.5254","0.0002",33414,"0.0002"
"www.southsudannation.com","SS","US",97971,"6.5254","0.0006",98105,"0.0006"
"www.southsudannewsagency.com","SS","US",5015,"6.5254","0.0000",5015,"0.0000"
"www.southsudantoday.net","SS","US",5157,"6.5254","0.0000",1104,"0.0000"
"www.sudantribune.com","SS","FR",36484,"6.5254","0.0002",36484,"0.0002"
"www.sudantribune.net","SS","FR",58394,"6.5254","0.0004",58394,"0.0004"
"www.stp-press.st","ST","BG",47541,"9.6476","0.0004",347471,"0.0031"
"www.stpdigital.net","ST","PT",138842,"9.6476","0.0012",138272,"0.0012"
"www.telanon.info","ST","FR",67413,"9.6476","0.0006",67413,"0.0006"
"www.vitrina.st","ST","SE",336388,"9.6476","0.0030",336388,"0.0030"
"siyimbali.com","SZ","US",58413,NULL,NULL,58413,NULL
"www.observer.org.sz","SZ","SZ",37763,NULL,NULL,37746,NULL
"www.times.co.sz","SZ","SZ",41351,NULL,NULL,41351,NULL
"tchadinfos.com","TD","US",153097,"21.5484","0.0031",153097,"0.0031"
"www.alwihdainfo.com","TD","FR",150080,"21.5484","0.0030",150080,"0.0030"
"www.journaldutchad.com","TD","FR",79433,"21.5484","0.0016",79433,"0.0016"
"www.tchadactuel.com","TD","US",71832,"21.5484","0.0014",71832,"0.0014"
"atoptogo.blogspot.com","TG","US",31594,"8.5296","0.0003",28258,"0.0002"
"lalternative-togo.com","TG","US",63121,"8.5296","0.0005",70002,"0.0006"
"letempstg.com","TG","US",152608,"8.5296","0.0012",733375,"0.0058"
"togozine.com","TG","US",322743,"8.5296","0.0026",322177,"0.0026"
"tvt.tg","TG","US",101396,"8.5296","0.0008",101356,"0.0008"
"www.alome.com","TG","US",60459,"8.5296","0.0005",60459,"0.0005"
"www.etiame.com","TG","FR",168664,"8.5296","0.0013",168723,"0.0013"
"www.focusinfos.net","TG","FR",70574,"8.5296","0.0006",70574,"0.0006"
"www.icilome.com","TG","CA",77282,"8.5296","0.0006",168450,"0.0013"
"www.lomecite.com","TG","IN",42936,"8.5296","0.0003",42936,"0.0003"
"www.lomeinfos.com","TG","US",74447,"8.5296","0.0006",73342,"0.0006"
"www.radiogameli.com","TG","DK",74983,"8.5296","0.0006",74983,"0.0006"
"www.radiolome.tg","TG","US",235161,"8.5296","0.0019",235161,"0.0019"
"www.togoactualite.com","TG","FR",152547,"8.5296","0.0012",152547,"0.0012"
"www.tultogo.com","TG","FR",10232,"8.5296","0.0001",10232,"0.0001"
"ar.leaders.com.tn","TN","FR",61005,"2.9269","0.0002",59467,"0.0002"
"www.assabah.com.tn","TN","FR",142248,"2.9269","0.0004",142248,"0.0004"
"www.attounissia.com.tn","TN","DE",1765,"2.9269","0.0000",1986,"0.0000"
"www.babnet.net","TN","US",60325,"2.9269","0.0002",277811,"0.0008"
"www.gnet.tn","TN","TN",99706,"2.9269","0.0003",99706,"0.0003"
"www.infotunisie.com","TN","FR",49180,"2.9269","0.0001",49180,"0.0001"
"www.lapresse.tn","TN","TN",55540,"2.9269","0.0002",55540,"0.0002"
"www.leaders.com.tn","TN","FR",65613,"2.9269","0.0002",65613,"0.0002"
"www.leconomistemaghrebin.com","TN","FR",112095,"2.9269","0.0003",120307,"0.0003"
"www.lemaghreb.tn","TN","GB",167528,"2.9269","0.0005",167529,"0.0005"
"www.letemps.com.tn","TN","FR",65543,"2.9269","0.0002",65543,"0.0002"
"www.lexpertjournal.net","TN","FR",73256,"2.9269","0.0002",73256,"0.0002"
"www.radiotunis.com","TN","US",32237,"2.9269","0.0001",32237,"0.0001"
"www.realites.com.tn","TN","US",78844,"2.9269","0.0002",78846,"0.0002"
"www.tunisiaonlinenews.com","TN","US",32301,"2.9269","0.0001",32298,"0.0001"
"www.tunisiefocus.com","TN","FR",70126,"2.9269","0.0002",70126,"0.0002"
"www.tunivisions.net","TN","FR",216332,"2.9269","0.0006",216332,"0.0006"
"www.watania1.tn","TN","NL",64801,"2.9269","0.0002",64801,"0.0002"
"jamboleonews.blogspot.com","TZ","US",22250,"3.3433","0.0001",19080,"0.0001"
"majira-hall.blogspot.com","TZ","US",85006,"3.3433","0.0003",85007,"0.0003"
"mtanzania.co.tz","TZ","CA",77564,"3.3433","0.0002",77565,"0.0002"
"mzalendo.net","TZ","US",96814,"3.3433","0.0003",96742,"0.0003"
"news.google.com","TZ","US",593301,"3.3433","0.0018",1117385,"0.0035"
"startvtz.com","TZ","US",31147,"3.3433","0.0001",31151,"0.0001"
"www.arushatimes.co.tz","TZ","DE",9393,"3.3433","0.0000",9310,"0.0000"
"www.businesstimes.co.tz","TZ","DE",9240,"3.3433","0.0000",9328,"0.0000"
"www.dailynews.co.tz","TZ","US",158163,"3.3433","0.0005",158163,"0.0005"
"www.freemedia.co.tz","TZ","SE",46257,"3.3433","0.0001",46264,"0.0001"
"www.habarileo.co.tz","TZ","US",131093,"3.3433","0.0004",130735,"0.0004"
"www.magazetini.com","TZ","US",42970,"3.3433","0.0001",42742,"0.0001"
"www.mwanahalisi.co.tz","TZ","US",35637,"3.3433","0.0001",35637,"0.0001"
"www.mwananchi.co.tz","TZ","GB",102611,"3.3433","0.0003",102611,"0.0003"
"www.mwanaspoti.co.tz","TZ","GB",84868,"3.3433","0.0003",84868,"0.0003"
"www.nifahamishe.com","TZ","US",79276,"3.3433","0.0002",79276,"0.0002"
"www.raiamwema.co.tz","TZ","CA",33339,"3.3433","0.0001",210449,"0.0007"
"www.tanzaniatoday.co.tz","TZ","US",364225,"3.3433","0.0011",364225,"0.0011"
"www.tbc.go.tz","TZ","TZ",64515,"3.3433","0.0002",64515,"0.0002"
"www.thecitizen.co.tz","TZ","GB",94835,"3.3433","0.0003",94835,"0.0003"
"www.theeastafrican.co.ke","TZ","US",58507,"3.3433","0.0002",58507,"0.0002"
"abcafricanews.com","UG","US",91168,"6.8062","0.0006",91150,"0.0006"
"bbstv.ug","UG","US",63797,"6.8062","0.0004",63796,"0.0004"
"capitalradio.co.ug","UG","US",84269,"6.8062","0.0005",85013,"0.0005"
"dailypost.ug","UG","US",106926,"6.8062","0.0007",106926,"0.0007"
"eagle.co.ug","UG","US",49593,"6.8062","0.0003",144504,"0.0009"
"kampalasun.co.ug","UG","US",164250,"6.8062","0.0010",164250,"0.0010"
"kfm.co.ug","UG","US",20899,"6.8062","0.0001",20899,"0.0001"
"nbs.ug","UG","US",211969,"6.8062","0.0013",211969,"0.0013"
"news.google.com","UG","US",595205,"6.8062","0.0038",1119079,"0.0071"
"newslexpoint.com","UG","GB",366603,"6.8062","0.0023",368540,"0.0023"
"radioonefm90.com","UG","MU",44528,"6.8062","0.0003",44528,"0.0003"
"theinsider.ug","UG","US",172770,"6.8062","0.0011",172770,"0.0011"
"theinvestigatornews.com","UG","US",57436,"6.8062","0.0004",261270,"0.0017"
"tvwest.co.ug","UG","US",171920,"6.8062","0.0011",171601,"0.0011"
"ubc.ug","UG","US",61027,"6.8062","0.0004",143110,"0.0009"
"ugandaradionetwork.com","UG","US",142892,"6.8062","0.0009",142892,"0.0009"
"www.acholitimes.com","UG","US",65077,"6.8062","0.0004",65190,"0.0004"
"www.akaboozi.fm","UG","MU",85108,"6.8062","0.0005",85109,"0.0005"
"www.bugandawatch.com","UG","US",71318,"6.8062","0.0005",71318,"0.0005"
"www.bukedde.co.ug","UG","SG",105596,"6.8062","0.0007",105596,"0.0007"
"www.independent.co.ug","UG","GB",99094,"6.8062","0.0006",99094,"0.0006"
"www.kawowo.com","UG","CA",125302,"6.8062","0.0008",125302,"0.0008"
"www.mediacentre.go.ug","UG","DE",58713,"6.8062","0.0004",58713,"0.0004"
"www.monitor.co.ug","UG","GB",107965,"6.8062","0.0007",107965,"0.0007"
"www.newvision.co.ug","UG","SG",133454,"6.8062","0.0008",133454,"0.0008"
"www.ntv.co.ug","UG","US",115525,"6.8062","0.0007",115525,"0.0007"
"www.observer.ug","UG","US",54975,"6.8062","0.0003",54975,"0.0003"
"www.radiowa.org","UG","IT",37158,"6.8062","0.0002",37159,"0.0002"
"www.ugandanews.net","UG","US",24080,"6.8062","0.0002",24080,"0.0002"
"xpresstimes.co.ug","UG","US",181168,"6.8062","0.0011",181156,"0.0011"
"lejournaldemayotte.com","YT","FR",45081,NULL,NULL,103745,NULL
"mayotte.la1ere.fr","YT","EU",203204,NULL,NULL,203204,NULL
"www.malango-actualite.fr","YT","FR",11313,NULL,NULL,11313,NULL
"www.mayotte-observer.com","YT","VG",1149,NULL,NULL,27893,NULL
"www.mayottehebdo.com","YT","FR",42353,NULL,NULL,42353,NULL
"africanreporter.co.za","ZA","US",125084,"11.1144","0.0013",284838,"0.0029"
"albertonrecord.co.za","ZA","US",125850,"11.1144","0.0013",288300,"0.0030"
"alexnews.co.za","ZA","US",106785,"11.1144","0.0011",279804,"0.0029"
"bedfordviewedenvalenews.co.za","ZA","US",125530,"11.1144","0.0013",268275,"0.0028"
"benonicitytimes.co.za","ZA","US",111766,"11.1144","0.0012",291721,"0.0030"
"bereamail.co.za","ZA","US",105849,"11.1144","0.0011",276650,"0.0029"
"boksburgadvertiser.co.za","ZA","US",111327,"11.1144","0.0012",298218,"0.0031"
"brakpanherald.co.za","ZA","US",109681,"11.1144","0.0011",279509,"0.0029"
"buzzsouthafrica.com","ZA","US",113911,"11.1144","0.0012",114794,"0.0012"
"citizen.co.za","ZA","ZA",229326,"11.1144","0.0024",229326,"0.0024"
"citybuzz.co.za","ZA","US",104980,"11.1144","0.0011",242911,"0.0025"
"comarochronicle.co.za","ZA","US",113073,"11.1144","0.0012",287477,"0.0030"
"dieson.mobi","ZA","ZA",35661,"11.1144","0.0004",60738,"0.0006"
"ewn.co.za","ZA","ZA",218312,"11.1144","0.0023",223137,"0.0023"
"fourwaysreview.co.za","ZA","US",111157,"11.1144","0.0012",293549,"0.0030"
"germistoncitynews.co.za","ZA","US",112632,"11.1144","0.0012",297788,"0.0031"
"highwaymail.co.za","ZA","US",110918,"11.1144","0.0011",283497,"0.0029"
"isoexpress.co.za","ZA","ZA",61008,"11.1144","0.0006",112472,"0.0012"
"joburgeastexpress.co.za","ZA","US",110677,"11.1144","0.0011",280935,"0.0029"
"kemptonexpress.co.za","ZA","US",109070,"11.1144","0.0011",294861,"0.0031"
"krugersdorpnews.co.za","ZA","US",109238,"11.1144","0.0011",291021,"0.0030"
"ladysmithgazette.co.za","ZA","US",108248,"11.1144","0.0011",278671,"0.0029"
"landbou.com","ZA","ZA",74129,"11.1144","0.0008",115110,"0.0012"
"lowvelder.co.za","ZA","US",118074,"11.1144","0.0012",289122,"0.0030"
"maritzburgsun.co.za","ZA","US",110808,"11.1144","0.0011",275624,"0.0029"
"mg.co.za","ZA","US",158182,"11.1144","0.0016",165344,"0.0017"
"midrandreporter.co.za","ZA","US",108328,"11.1144","0.0011",307085,"0.0032"
"mthathaexpress.co.za","ZA","ZA",61008,"11.1144","0.0006",112474,"0.0012"
"newcastleadvertiser.co.za","ZA","US",110744,"11.1144","0.0011",288589,"0.0030"
"news.google.com","ZA","US",593287,"11.1144","0.0061",1118327,"0.0116"
"northcliffmelvilletimes.co.za","ZA","US",128907,"11.1144","0.0013",294438,"0.0030"
"northeasterntribune.co.za","ZA","US",109779,"11.1144","0.0011",294245,"0.0030"
"northglennews.co.za","ZA","US",109408,"11.1144","0.0011",288856,"0.0030"
"polokwaneexpress.co.za","ZA","ZA",101593,"11.1144","0.0011",271022,"0.0028"
"randburgsun.co.za","ZA","US",108373,"11.1144","0.0011",282377,"0.0029"
"rekordcenturion.co.za","ZA","US",123331,"11.1144","0.0013",284396,"0.0029"
"rekordeast.co.za","ZA","US",109838,"11.1144","0.0011",300597,"0.0031"
"risingsunchatsworth.co.za","ZA","US",113047,"11.1144","0.0012",287730,"0.0030"
"sandtonchronicle.co.za","ZA","US",125782,"11.1144","0.0013",296680,"0.0031"
"sandtonmag.co.za","ZA","US",48790,"11.1144","0.0005",48790,"0.0005"
"sedibengster.com","ZA","ZA",63248,"11.1144","0.0007",183572,"0.0019"
"southafricatoday.net","ZA","US",57915,"11.1144","0.0006",196735,"0.0020"
"southcoastherald.co.za","ZA","US",108385,"11.1144","0.0011",284795,"0.0029"
"southcoastsun.co.za","ZA","US",118984,"11.1144","0.0012",277586,"0.0029"
"southlandssun.co.za","ZA","US",103266,"11.1144","0.0011",270923,"0.0028"
"stfrancischronicle.com","ZA","US",63270,"11.1144","0.0007",54361,"0.0006"
"www.702.co.za","ZA","ZA",52644,"11.1144","0.0005",52642,"0.0005"
"www.ann7.com","ZA","ZA",215146,"11.1144","0.0022",215146,"0.0022"
"www.ballitonews.co.za","ZA","US",61123,"11.1144","0.0006",61123,"0.0006"
"www.beeld.com","ZA","ZA",47853,"11.1144","0.0005",126695,"0.0013"
"www.capetalk.co.za","ZA","ZA",52158,"11.1144","0.0005",52158,"0.0005"
"www.carletonvilleherald.com","ZA","ZA",67686,"11.1144","0.0007",184437,"0.0019"
"www.cbn.co.za","ZA","ZA",115408,"11.1144","0.0012",115408,"0.0012"
"www.channelafrica.co.za","ZA","ZA",87863,"11.1144","0.0009",87863,"0.0009"
"www.citypress.co.za","ZA","ZA",17320,"11.1144","0.0002",81373,"0.0008"
"www.cxpress.co.za","ZA","ZA",32777,"11.1144","0.0003",32751,"0.0003"
"www.dailymaverick.co.za","ZA","US",298729,"11.1144","0.0031",298729,"0.0031"
"www.dieburger.com","ZA","ZA",47179,"11.1144","0.0005",126039,"0.0013"
"www.dispatchlive.co.za","ZA","US",214916,"11.1144","0.0022",214916,"0.0022"
"www.districtmail.com","ZA","ZA",56995,"11.1144","0.0006",146063,"0.0015"
"www.durbannews.co.za","ZA","US",431355,"11.1144","0.0045",431355,"0.0045"
"www.eastlondonexpress.co.za","ZA","ZA",61008,"11.1144","0.0006",112793,"0.0012"
"www.ecr.co.za","ZA","US",83660,"11.1144","0.0009",69133,"0.0007"
